,Date,Season,Home,Away,Home Win By (Vegas)
3461,2017-12-09,2017,Chicago,NewYork,-3.5
3462,2017-12-11,2017,Chicago,Boston,-5.5
3463,2017-12-13,2017,Chicago,Utah,-5.5
3464,2017-12-18,2017,Chicago,Philadelphia,-2
3465,2017-12-20,2017,Chicago,Orlando,5.5
3466,2017-12-27,2017,Chicago,NewYork,1.5
3467,2017-12-29,2017,Chicago,Indiana,3
3468,2018-01-01,2017,Chicago,Portland,3
3469,2018-01-03,2017,Chicago,Toronto,-4.5
3470,2018-01-08,2017,Chicago,Houston,-6
3471,2018-01-13,2017,Chicago,Detroit,-1
3472,2018-01-15,2017,Chicago,Miami,1.5
3473,2018-01-17,2017,Chicago,GoldenState,-8.5
3474,2018-01-26,2017,Chicago,LALakers,4
3475,2018-01-28,2017,Chicago,Milwaukee,-2.5
3476,2018-02-09,2017,Chicago,Minnesota,-7.5
3477,2018-02-10,2017,Chicago,Washington,-5.5
3478,2018-02-12,2017,Chicago,Orlando,5
3479,2018-02-14,2017,Chicago,Toronto,-7
3480,2018-02-22,2017,Chicago,Philadelphia,-7
3481,2018-03-02,2017,Chicago,Dallas,-2.5
3482,2018-03-05,2017,Chicago,Boston,-7
3483,2018-03-07,2017,Chicago,Memphis,3.5
3484,2018-03-13,2017,Chicago,LAClippers,-7.5
3485,2018-03-17,2017,Chicago,Cleveland,-7.5
3486,2018-03-21,2017,Chicago,Denver,-9
3487,2018-03-23,2017,Chicago,Milwaukee,-4.5
3488,2018-04-01,2017,Chicago,Washington,-7
3489,2018-04-03,2017,Chicago,Charlotte,-5.5
3490,2018-04-07,2017,Chicago,Brooklyn,-5
3491,2018-04-11,2017,Chicago,Detroit,-5
3492,2017-10-17,2017,Cleveland,Boston,4.5
3493,2017-10-21,2017,Cleveland,Orlando,11.5
3494,2017-10-24,2017,Cleveland,Chicago,15
3495,2017-10-29,2017,Cleveland,NewYork,10.5
3496,2017-11-01,2017,Cleveland,Indiana,10.5
3497,2017-11-05,2017,Cleveland,Atlanta,11.5
3498,2017-11-07,2017,Cleveland,Milwaukee,5
3499,2017-11-17,2017,Cleveland,LAClippers,6.5
3500,2017-11-22,2017,Cleveland,Brooklyn,11
3501,2017-11-24,2017,Cleveland,Charlotte,5.5
3502,2017-11-28,2017,Cleveland,Miami,4
3503,2017-12-02,2017,Cleveland,Memphis,11.5
3504,2017-12-06,2017,Cleveland,Sacramento,12.5
3505,2017-12-09,2017,Cleveland,Philadelphia,5.5
3506,2017-12-12,2017,Cleveland,Atlanta,12
3507,2017-12-14,2017,Cleveland,LALakers,10
3508,2017-12-16,2017,Cleveland,Utah,9.5
3509,2017-12-21,2017,Cleveland,Chicago,10
3510,2018-01-02,2017,Cleveland,Portland,8.5
3511,2018-01-15,2017,Cleveland,GoldenState,-5.5
3512,2018-01-18,2017,Cleveland,Orlando,11.5
3513,2018-01-20,2017,Cleveland,OklahomaCity,3
3514,2018-01-26,2017,Cleveland,Indiana,6
3515,2018-01-28,2017,Cleveland,Detroit,7.5
3516,2018-01-31,2017,Cleveland,Miami,2.5
3517,2018-02-03,2017,Cleveland,Houston,-3.5
3518,2018-02-07,2017,Cleveland,Minnesota,-3.5
3519,2018-02-22,2017,Cleveland,Washington,6.5
3520,2018-02-25,2017,Cleveland,SanAntonio,4.5
3521,2018-02-27,2017,Cleveland,Brooklyn,10.5
3522,2018-03-01,2017,Cleveland,Philadelphia,3
3523,2018-03-03,2017,Cleveland,Denver,4
3524,2018-03-05,2017,Cleveland,Detroit,6
3525,2018-03-19,2017,Cleveland,Milwaukee,3
3526,2018-03-21,2017,Cleveland,Toronto,-1.5
3527,2018-03-23,2017,Cleveland,Phoenix,15.5
3528,2018-03-30,2017,Cleveland,NewOrleans,5
3529,2018-04-01,2017,Cleveland,Dallas,10.5
3530,2018-04-03,2017,Cleveland,Toronto,1.5
3531,2018-04-05,2017,Cleveland,Washington,6
3532,2018-04-11,2017,Cleveland,NewYork,8
3533,2017-10-18,2017,Dallas,Atlanta,5.5
3534,2017-10-20,2017,Dallas,Sacramento,6
3535,2017-10-23,2017,Dallas,GoldenState,-13.5
3536,2017-10-25,2017,Dallas,Memphis,-3
3537,2017-10-28,2017,Dallas,Philadelphia,pk
3538,2017-11-03,2017,Dallas,NewOrleans,-5
3539,2017-11-11,2017,Dallas,Cleveland,-6
3540,2017-11-14,2017,Dallas,SanAntonio,-6
3541,2017-11-17,2017,Dallas,Minnesota,-6
3542,2017-11-18,2017,Dallas,Milwaukee,-6
3543,2017-11-20,2017,Dallas,Boston,-7
3544,2017-11-25,2017,Dallas,OklahomaCity,-6.5
3545,2017-11-29,2017,Dallas,Brooklyn,5.5
3546,2017-12-02,2017,Dallas,LAClippers,4.5
3547,2017-12-04,2017,Dallas,Denver,2
3548,2017-12-12,2017,Dallas,SanAntonio,-5.5
3549,2017-12-18,2017,Dallas,Phoenix,7.5
3550,2017-12-20,2017,Dallas,Detroit,1.5
3551,2017-12-26,2017,Dallas,Toronto,-6
3552,2018-01-03,2017,Dallas,GoldenState,-9
3553,2018-01-05,2017,Dallas,Chicago,4
3554,2018-01-07,2017,Dallas,NewYork,5
3555,2018-01-09,2017,Dallas,Orlando,7.5
3556,2018-01-13,2017,Dallas,LALakers,4.5
3557,2018-01-22,2017,Dallas,Washington,-2
3558,2018-01-24,2017,Dallas,Houston,-6.5
3559,2018-01-26,2017,Dallas,Portland,-1.5
3560,2018-01-29,2017,Dallas,Miami,-2
3561,2018-02-10,2017,Dallas,LALakers,3.5
3562,2018-02-13,2017,Dallas,Sacramento,7
3563,2018-02-26,2017,Dallas,Indiana,-3
3564,2018-02-28,2017,Dallas,OklahomaCity,-4.5
3565,2018-03-04,2017,Dallas,NewOrleans,-4
3566,2018-03-06,2017,Dallas,Denver,-6.5
3567,2018-03-10,2017,Dallas,Memphis,9.5
3568,2018-03-11,2017,Dallas,Houston,-10.5
3569,2018-03-22,2017,Dallas,Utah,-8.5
3570,2018-03-24,2017,Dallas,Charlotte,-2.5
3571,2018-03-30,2017,Dallas,Minnesota,-5
3572,2018-04-03,2017,Dallas,Portland,-7
3573,2018-04-10,2017,Dallas,Phoenix,2.5
3574,2017-10-21,2017,Denver,Sacramento,12.5
3575,2017-10-23,2017,Denver,Washington,5
3576,2017-11-01,2017,Denver,Toronto,1.5
3577,2017-11-03,2017,Denver,Miami,5.5
3578,2017-11-04,2017,Denver,GoldenState,-9
3579,2017-11-07,2017,Denver,Brooklyn,12.5
3580,2017-11-09,2017,Denver,OklahomaCity,-2
3581,2017-11-11,2017,Denver,Orlando,9
3582,2017-11-17,2017,Denver,NewOrleans,5
3583,2017-11-24,2017,Denver,Memphis,6
3584,2017-11-30,2017,Denver,Chicago,10
3585,2017-12-02,2017,Denver,LALakers,3.5
3586,2017-12-15,2017,Denver,NewOrleans,1.5
3587,2017-12-20,2017,Denver,Minnesota,pk
3588,2017-12-26,2017,Denver,Utah,6
3589,2017-12-30,2017,Denver,Philadelphia,7
3590,2018-01-03,2017,Denver,Phoenix,12
3591,2018-01-05,2017,Denver,Utah,6.5
3592,2018-01-10,2017,Denver,Atlanta,9.5
3593,2018-01-12,2017,Denver,Memphis,6.5
3594,2018-01-16,2017,Denver,Dallas,6.5
3595,2018-01-19,2017,Denver,Phoenix,9.5
3596,2018-01-22,2017,Denver,Portland,3
3597,2018-01-25,2017,Denver,NewYork,7
3598,2018-01-27,2017,Denver,Dallas,8
3599,2018-01-29,2017,Denver,Boston,1.5
3600,2018-02-01,2017,Denver,OklahomaCity,-1.5
3601,2018-02-03,2017,Denver,GoldenState,-5
3602,2018-02-05,2017,Denver,Charlotte,4
3603,2018-02-13,2017,Denver,SanAntonio,7
3604,2018-02-23,2017,Denver,SanAntonio,4
3605,2018-02-25,2017,Denver,Houston,-4.5
3606,2018-02-27,2017,Denver,LAClippers,5.5
3607,2018-03-07,2017,Denver,Cleveland,3.5
3608,2018-03-09,2017,Denver,LALakers,7
3609,2018-03-11,2017,Denver,Sacramento,11.5
3610,2018-03-15,2017,Denver,Detroit,8.5
3611,2018-04-01,2017,Denver,Milwaukee,5.5
3612,2018-04-03,2017,Denver,Indiana,4.5
3613,2018-04-05,2017,Denver,Minnesota,4.5
3614,2018-04-09,2017,Denver,Portland,4.5
3615,2017-10-18,2017,Detroit,Charlotte,2.5
3616,2017-10-23,2017,Detroit,Philadelphia,3
3617,2017-10-25,2017,Detroit,Minnesota,2.5
3618,2017-11-03,2017,Detroit,Milwaukee,1.5
3619,2017-11-04,2017,Detroit,Sacramento,9
3620,2017-11-08,2017,Detroit,Indiana,6.5
3621,2017-11-10,2017,Detroit,Atlanta,7.5
3622,2017-11-12,2017,Detroit,Miami,2.5
3623,2017-11-20,2017,Detroit,Cleveland,-2.5
3624,2017-11-29,2017,Detroit,Phoenix,11.5
3625,2017-12-08,2017,Detroit,GoldenState,-5.5
3626,2017-12-10,2017,Detroit,Boston,-1
3627,2017-12-12,2017,Detroit,Denver,7
3628,2017-12-17,2017,Detroit,Orlando,9
3629,2017-12-22,2017,Detroit,NewYork,6.5
3630,2017-12-26,2017,Detroit,Indiana,2
3631,2017-12-30,2017,Detroit,SanAntonio,-4.5
3632,2018-01-06,2017,Detroit,Houston,-6
3633,2018-01-15,2017,Detroit,Charlotte,3
3634,2018-01-19,2017,Detroit,Washington,1
3635,2018-01-21,2017,Detroit,Brooklyn,6
3636,2018-01-24,2017,Detroit,Utah,2
3637,2018-01-27,2017,Detroit,OklahomaCity,-3.5
3638,2018-01-30,2017,Detroit,Cleveland,-6
3639,2018-02-01,2017,Detroit,Memphis,8.5
3640,2018-02-03,2017,Detroit,Miami,4.5
3641,2018-02-05,2017,Detroit,Portland,3
3642,2018-02-07,2017,Detroit,Brooklyn,9.5
3643,2018-02-09,2017,Detroit,LAClippers,3.5
3644,2018-02-12,2017,Detroit,NewOrleans,3.5
3645,2018-02-14,2017,Detroit,Atlanta,10
3646,2018-02-23,2017,Detroit,Boston,-2
3647,2018-02-28,2017,Detroit,Milwaukee,1
3648,2018-03-07,2017,Detroit,Toronto,-5.5
3649,2018-03-09,2017,Detroit,Chicago,8
3650,2018-03-24,2017,Detroit,Chicago,13
3651,2018-03-26,2017,Detroit,LALakers,4.5
3652,2018-03-29,2017,Detroit,Washington,-2.5
3653,2018-04-04,2017,Detroit,Philadelphia,-2
3654,2018-04-06,2017,Detroit,Dallas,7
3655,2018-04-09,2017,Detroit,Toronto,-6
3656,2017-10-17,2017,GoldenState,Houston,9
3657,2017-10-25,2017,GoldenState,Toronto,12
3658,2017-10-27,2017,GoldenState,Washington,12
3659,2017-10-29,2017,GoldenState,Detroit,14.5
3660,2017-11-06,2017,GoldenState,Miami,14.5
3661,2017-11-08,2017,GoldenState,Minnesota,8.5
3662,2017-11-11,2017,GoldenState,Philadelphia,13.5
3663,2017-11-13,2017,GoldenState,Orlando,12.5
3664,2017-11-24,2017,GoldenState,Chicago,16
3665,2017-11-25,2017,GoldenState,NewOrleans,10.5
3666,2017-11-27,2017,GoldenState,Sacramento,12.5
3667,2017-12-11,2017,GoldenState,Portland,8
3668,2017-12-14,2017,GoldenState,Dallas,10
3669,2017-12-20,2017,GoldenState,Memphis,10
3670,2017-12-22,2017,GoldenState,LALakers,12
3671,2017-12-23,2017,GoldenState,Denver,8
3672,2017-12-25,2017,GoldenState,Cleveland,4
3673,2017-12-27,2017,GoldenState,Utah,11
3674,2017-12-29,2017,GoldenState,Charlotte,10
3675,2017-12-30,2017,GoldenState,Memphis,14.5
3676,2018-01-08,2017,GoldenState,Denver,10
3677,2018-01-10,2017,GoldenState,LAClippers,12
3678,2018-01-23,2017,GoldenState,NewYork,16.5
3679,2018-01-25,2017,GoldenState,Minnesota,12.5
3680,2018-01-27,2017,GoldenState,Boston,11
3681,2018-02-06,2017,GoldenState,OklahomaCity,10
3682,2018-02-08,2017,GoldenState,Dallas,14.5
3683,2018-02-10,2017,GoldenState,SanAntonio,10.5
3684,2018-02-12,2017,GoldenState,Phoenix,16
3685,2018-02-22,2017,GoldenState,LAClippers,11
3686,2018-02-24,2017,GoldenState,OklahomaCity,10
3687,2018-03-06,2017,GoldenState,Brooklyn,15
3688,2018-03-08,2017,GoldenState,SanAntonio,11
3689,2018-03-14,2017,GoldenState,LALakers,6
3690,2018-03-16,2017,GoldenState,Sacramento,8.5
3691,2018-03-23,2017,GoldenState,Atlanta,11
3692,2018-03-25,2017,GoldenState,Utah,-9
3693,2018-03-27,2017,GoldenState,Indiana,-8
3694,2018-03-29,2017,GoldenState,Milwaukee,4
3695,2018-04-01,2017,GoldenState,Phoenix,15
3696,2018-04-07,2017,GoldenState,NewOrleans,5.5
3697,2017-10-21,2017,Houston,Dallas,11.5
3698,2017-10-23,2017,Houston,Memphis,8
3699,2017-10-30,2017,Houston,Philadelphia,7
3700,2017-11-05,2017,Houston,Utah,6
3701,2017-11-09,2017,Houston,Cleveland,5.5
3702,2017-11-11,2017,Houston,Memphis,6.5
3703,2017-11-14,2017,Houston,Toronto,6.5
3704,2017-11-22,2017,Houston,Denver,9
3705,2017-11-25,2017,Houston,NewYork,19
3706,2017-11-27,2017,Houston,Brooklyn,18
3707,2017-11-29,2017,Houston,Indiana,11
3708,2017-12-11,2017,Houston,NewOrleans,14
3709,2017-12-13,2017,Houston,Charlotte,12
3710,2017-12-15,2017,Houston,SanAntonio,8
3711,2017-12-16,2017,Houston,Milwaukee,10.5
3712,2017-12-18,2017,Houston,Utah,12
3713,2017-12-20,2017,Houston,LALakers,15
3714,2017-12-22,2017,Houston,LAClippers,12
3715,2017-12-31,2017,Houston,LALakers,15
3716,2018-01-04,2017,Houston,GoldenState,-4.5
3717,2018-01-10,2017,Houston,Portland,7
3718,2018-01-18,2017,Houston,Minnesota,5
3719,2018-01-20,2017,Houston,GoldenState,-3
3720,2018-01-22,2017,Houston,Miami,11
3721,2018-01-28,2017,Houston,Phoenix,14.5
3722,2018-01-30,2017,Houston,Orlando,13
3723,2018-02-09,2017,Houston,Denver,8
3724,2018-02-11,2017,Houston,Dallas,15
3725,2018-02-14,2017,Houston,Sacramento,14.5
3726,2018-02-23,2017,Houston,Minnesota,8
3727,2018-03-03,2017,Houston,Boston,8
3728,2018-03-12,2017,Houston,SanAntonio,11.5
3729,2018-03-15,2017,Houston,LAClippers,11
3730,2018-03-22,2017,Houston,Detroit,11
3731,2018-03-24,2017,Houston,NewOrleans,8.5
3732,2018-03-25,2017,Houston,Atlanta,13.5
3733,2018-03-27,2017,Houston,Chicago,13.5
3734,2018-03-30,2017,Houston,Phoenix,17.5
3735,2018-04-03,2017,Houston,Washington,8.5
3736,2018-04-05,2017,Houston,Portland,11
3737,2018-04-07,2017,Houston,OklahomaCity,4
3738,2017-10-18,2017,Indiana,Brooklyn,3
3739,2017-10-20,2017,Indiana,Portland,-6
3740,2017-10-29,2017,Indiana,SanAntonio,-6.5
3741,2017-10-31,2017,Indiana,Sacramento,5.5
3742,2017-11-07,2017,Indiana,NewOrleans,-1.5
3743,2017-11-12,2017,Indiana,Houston,-3.5
3744,2017-11-17,2017,Indiana,Detroit,1.5
3745,2017-11-24,2017,Indiana,Toronto,-2
3746,2017-11-25,2017,Indiana,Boston,-3.5
3747,2017-11-27,2017,Indiana,Orlando,4.5
3748,2017-12-04,2017,Indiana,NewYork,11
3749,2017-12-06,2017,Indiana,Chicago,10
3750,2017-12-08,2017,Indiana,Cleveland,-3
3751,2017-12-10,2017,Indiana,Denver,5
3752,2017-12-13,2017,Indiana,OklahomaCity,-1.5
3753,2017-12-15,2017,Indiana,Detroit,5.5
3754,2017-12-18,2017,Indiana,Boston,-2.5
3755,2017-12-23,2017,Indiana,Brooklyn,9.5
3756,2017-12-27,2017,Indiana,Dallas,3.5
3757,2017-12-31,2017,Indiana,Minnesota,-3
3758,2018-01-06,2017,Indiana,Chicago,6
3759,2018-01-08,2017,Indiana,Milwaukee,1.5
3760,2018-01-10,2017,Indiana,Miami,4
3761,2018-01-12,2017,Indiana,Cleveland,-1.5
3762,2018-01-24,2017,Indiana,Phoenix,6.5
3763,2018-01-27,2017,Indiana,Orlando,6
3764,2018-01-29,2017,Indiana,Charlotte,1.5
3765,2018-01-31,2017,Indiana,Memphis,8.5
3766,2018-02-03,2017,Indiana,Philadelphia,1
3767,2018-02-05,2017,Indiana,Washington,-3
3768,2018-02-11,2017,Indiana,NewYork,7.5
3769,2018-02-23,2017,Indiana,Atlanta,7
3770,2018-03-05,2017,Indiana,Milwaukee,2.5
3771,2018-03-07,2017,Indiana,Utah,-1.5
3772,2018-03-09,2017,Indiana,Atlanta,9
3773,2018-03-15,2017,Indiana,Toronto,-4
3774,2018-03-19,2017,Indiana,LALakers,5
3775,2018-03-23,2017,Indiana,LAClippers,3.5
3776,2018-03-25,2017,Indiana,Miami,3
3777,2018-04-05,2017,Indiana,GoldenState,-3
3778,2018-04-10,2017,Indiana,Charlotte,2
3779,2017-10-21,2017,LAClippers,Phoenix,13.5
3780,2017-10-24,2017,LAClippers,Utah,5
3781,2017-10-28,2017,LAClippers,Detroit,8
3782,2017-10-30,2017,LAClippers,GoldenState,-6
3783,2017-11-01,2017,LAClippers,Dallas,10.5
3784,2017-11-04,2017,LAClippers,Memphis,5
3785,2017-11-05,2017,LAClippers,Miami,5.5
3786,2017-11-13,2017,LAClippers,Philadelphia,2
3787,2017-11-27,2017,LAClippers,LALakers,4.5
3788,2017-11-30,2017,LAClippers,Utah,-1
3789,2017-12-06,2017,LAClippers,Minnesota,-5.5
3790,2017-12-09,2017,LAClippers,Washington,-2
3791,2017-12-11,2017,LAClippers,Toronto,-6
3792,2017-12-20,2017,LAClippers,Phoenix,5.5
3793,2017-12-26,2017,LAClippers,Sacramento,5.5
3794,2017-12-31,2017,LAClippers,Charlotte,2
3795,2018-01-02,2017,LAClippers,Memphis,6
3796,2018-01-04,2017,LAClippers,OklahomaCity,-1
3797,2018-01-06,2017,LAClippers,GoldenState,-8
3798,2018-01-08,2017,LAClippers,Atlanta,4.5
3799,2018-01-13,2017,LAClippers,Sacramento,7
3800,2018-01-15,2017,LAClippers,Houston,-5
3801,2018-01-17,2017,LAClippers,Denver,4
3802,2018-01-22,2017,LAClippers,Minnesota,2.5
3803,2018-01-24,2017,LAClippers,Boston,3.5
3804,2018-01-30,2017,LAClippers,Portland,-3
3805,2018-02-03,2017,LAClippers,Chicago,8.5
3806,2018-02-05,2017,LAClippers,Dallas,6
3807,2018-02-28,2017,LAClippers,Houston,-8.5
3808,2018-03-02,2017,LAClippers,NewYork,9
3809,2018-03-04,2017,LAClippers,Brooklyn,7.5
3810,2018-03-06,2017,LAClippers,NewOrleans,2
3811,2018-03-09,2017,LAClippers,Cleveland,-1.5
3812,2018-03-10,2017,LAClippers,Orlando,11.5
3813,2018-03-18,2017,LAClippers,Portland,1.5
3814,2018-03-27,2017,LAClippers,Milwaukee,3
3815,2018-04-01,2017,LAClippers,Indiana,3
3816,2018-04-03,2017,LAClippers,SanAntonio,-2
3817,2018-04-07,2017,LAClippers,Denver,-4.5
3818,2018-04-09,2017,LAClippers,NewOrleans,-9
3819,2018-04-11,2017,LAClippers,LALakers,2.5
3820,2017-10-19,2017,LALakers,LAClippers,-6.5
3821,2017-10-22,2017,LALakers,NewOrleans,-5.5
3822,2017-10-25,2017,LALakers,Washington,-5.5
3823,2017-10-27,2017,LALakers,Toronto,-6
3824,2017-10-31,2017,LALakers,Detroit,-3
3825,2017-11-03,2017,LALakers,Brooklyn,3
3826,2017-11-05,2017,LALakers,Memphis,-2.5
3827,2017-11-15,2017,LALakers,Philadelphia,-4
3828,2017-11-17,2017,LALakers,Phoenix,7.5
3829,2017-11-19,2017,LALakers,Denver,-5
3830,2017-11-21,2017,LALakers,Chicago,5.5
3831,2017-11-29,2017,LALakers,GoldenState,-13.5
3832,2017-12-03,2017,LALakers,Houston,-12
3833,2017-12-18,2017,LALakers,GoldenState,-5.5
3834,2017-12-23,2017,LALakers,Portland,3
3835,2017-12-25,2017,LALakers,Minnesota,-6
3836,2017-12-27,2017,LALakers,Memphis,3.5
3837,2017-12-29,2017,LALakers,LAClippers,-3
3838,2018-01-03,2017,LALakers,OklahomaCity,-5.5
3839,2018-01-05,2017,LALakers,Charlotte,-2.5
3840,2018-01-07,2017,LALakers,Atlanta,3.5
3841,2018-01-09,2017,LALakers,Sacramento,8
3842,2018-01-11,2017,LALakers,SanAntonio,-2
3843,2018-01-19,2017,LALakers,Indiana,-2.5
3844,2018-01-21,2017,LALakers,NewYork,-2
3845,2018-01-23,2017,LALakers,Boston,-5
3846,2018-02-06,2017,LALakers,Phoenix,7.5
3847,2018-02-08,2017,LALakers,OklahomaCity,1.5
3848,2018-02-23,2017,LALakers,Dallas,4.5
3849,2018-03-05,2017,LALakers,Portland,-2
3850,2018-03-07,2017,LALakers,Orlando,6.5
3851,2018-03-11,2017,LALakers,Cleveland,-2
3852,2018-03-13,2017,LALakers,Denver,-2
3853,2018-03-16,2017,LALakers,Miami,2
3854,2018-03-28,2017,LALakers,Dallas,8
3855,2018-03-30,2017,LALakers,Milwaukee,-1
3856,2018-04-01,2017,LALakers,Sacramento,7.5
3857,2018-04-04,2017,LALakers,SanAntonio,-6.5
3858,2018-04-06,2017,LALakers,Minnesota,-5.5
3859,2018-04-08,2017,LALakers,Utah,-9.5
3860,2018-04-10,2017,LALakers,Houston,-8.5
3861,2017-10-18,2017,Memphis,NewOrleans,2
3862,2017-10-21,2017,Memphis,GoldenState,-8.5
3863,2017-10-26,2017,Memphis,Dallas,8
3864,2017-10-28,2017,Memphis,Houston,2
3865,2017-10-30,2017,Memphis,Charlotte,5.5
3866,2017-11-01,2017,Memphis,Orlando,2.5
3867,2017-11-15,2017,Memphis,Indiana,3
3868,2017-11-18,2017,Memphis,Houston,-7.5
3869,2017-11-20,2017,Memphis,Portland,-1.5
3870,2017-11-22,2017,Memphis,Dallas,6
3871,2017-11-26,2017,Memphis,Brooklyn,5.5
3872,2017-12-01,2017,Memphis,SanAntonio,-3.5
3873,2017-12-04,2017,Memphis,Minnesota,-2.5
3874,2017-12-08,2017,Memphis,Toronto,-5
3875,2017-12-09,2017,Memphis,OklahomaCity,-5.5
3876,2017-12-11,2017,Memphis,Miami,1.5
3877,2017-12-15,2017,Memphis,Atlanta,6.5
3878,2017-12-16,2017,Memphis,Boston,-5.5
3879,2017-12-23,2017,Memphis,LAClippers,3
3880,2018-01-05,2017,Memphis,Washington,-4.5
3881,2018-01-10,2017,Memphis,NewOrleans,1
3882,2018-01-15,2017,Memphis,LALakers,4
3883,2018-01-17,2017,Memphis,NewYork,-2.5
3884,2018-01-19,2017,Memphis,Sacramento,6
3885,2018-01-22,2017,Memphis,Philadelphia,-3
3886,2018-01-24,2017,Memphis,SanAntonio,-1.5
3887,2018-01-26,2017,Memphis,LAClippers,-4.5
3888,2018-01-29,2017,Memphis,Phoenix,8
3889,2018-02-07,2017,Memphis,Utah,-7
3890,2018-02-14,2017,Memphis,OklahomaCity,-4.5
3891,2018-02-23,2017,Memphis,Cleveland,-5
3892,2018-02-28,2017,Memphis,Phoenix,2.5
3893,2018-03-02,2017,Memphis,Denver,-9
3894,2018-03-09,2017,Memphis,Utah,-10
3895,2018-03-12,2017,Memphis,Milwaukee,-7.5
3896,2018-03-15,2017,Memphis,Chicago,2.5
3897,2018-03-17,2017,Memphis,Denver,-7
3898,2018-03-24,2017,Memphis,LALakers,-6.5
3899,2018-03-28,2017,Memphis,Portland,-5.5
3900,2018-04-06,2017,Memphis,Sacramento,-4
3901,2018-04-08,2017,Memphis,Detroit,-6
3902,2017-10-21,2017,Miami,Indiana,9.5
3903,2017-10-23,2017,Miami,Atlanta,10.5
3904,2017-10-25,2017,Miami,SanAntonio,-3
3905,2017-10-28,2017,Miami,Boston,-1
3906,2017-10-30,2017,Miami,Minnesota,-3
3907,2017-11-01,2017,Miami,Chicago,9.5
3908,2017-11-15,2017,Miami,Washington,1.5
3909,2017-11-19,2017,Miami,Indiana,5.5
3910,2017-11-22,2017,Miami,Boston,-1.5
3911,2017-12-01,2017,Miami,Charlotte,2
3912,2017-12-03,2017,Miami,GoldenState,-10.5
3913,2017-12-13,2017,Miami,Portland,2.5
3914,2017-12-16,2017,Miami,LAClippers,6.5
3915,2017-12-22,2017,Miami,Dallas,-2
3916,2017-12-23,2017,Miami,NewOrleans,-3
3917,2017-12-26,2017,Miami,Orlando,8.5
3918,2017-12-29,2017,Miami,Brooklyn,6
3919,2018-01-03,2017,Miami,Detroit,4.5
3920,2018-01-05,2017,Miami,NewYork,6.5
3921,2018-01-07,2017,Miami,Utah,3.5
3922,2018-01-14,2017,Miami,Milwaukee,1.5
3923,2018-01-25,2017,Miami,Sacramento,9.5
3924,2018-01-27,2017,Miami,Charlotte,4
3925,2018-02-05,2017,Miami,Orlando,8.5
3926,2018-02-07,2017,Miami,Houston,-4.5
3927,2018-02-09,2017,Miami,Milwaukee,1.5
3928,2018-02-24,2017,Miami,Memphis,9.5
3929,2018-02-27,2017,Miami,Philadelphia,1
3930,2018-03-01,2017,Miami,LALakers,5.5
3931,2018-03-03,2017,Miami,Detroit,5
3932,2018-03-05,2017,Miami,Phoenix,9.5
3933,2018-03-08,2017,Miami,Philadelphia,pk
3934,2018-03-10,2017,Miami,Washington,4
3935,2018-03-19,2017,Miami,Denver,1.5
3936,2018-03-21,2017,Miami,NewYork,9.5
3937,2018-03-27,2017,Miami,Cleveland,-2
3938,2018-03-29,2017,Miami,Chicago,13
3939,2018-03-31,2017,Miami,Brooklyn,8
3940,2018-04-03,2017,Miami,Atlanta,13
3941,2018-04-09,2017,Miami,OklahomaCity,-4.5
3942,2018-04-11,2017,Miami,Toronto,2.5
3943,2017-10-20,2017,Milwaukee,Cleveland,1
3944,2017-10-21,2017,Milwaukee,Portland,3
3945,2017-10-23,2017,Milwaukee,Charlotte,6.5
3946,2017-10-26,2017,Milwaukee,Boston,4.5
3947,2017-10-31,2017,Milwaukee,OklahomaCity,-2.5
3948,2017-11-11,2017,Milwaukee,LALakers,6.5
3949,2017-11-13,2017,Milwaukee,Memphis,4
3950,2017-11-15,2017,Milwaukee,Detroit,5
3951,2017-11-20,2017,Milwaukee,Washington,3.5
3952,2017-12-02,2017,Milwaukee,Sacramento,13
3953,2017-12-06,2017,Milwaukee,Detroit,4.5
3954,2017-12-08,2017,Milwaukee,Dallas,6.5
3955,2017-12-09,2017,Milwaukee,Utah,1
3956,2017-12-15,2017,Milwaukee,Chicago,8.5
3957,2017-12-19,2017,Milwaukee,Cleveland,-1
3958,2017-12-22,2017,Milwaukee,Charlotte,5
3959,2017-12-26,2017,Milwaukee,Chicago,7.5
3960,2017-12-28,2017,Milwaukee,Minnesota,4.5
3961,2018-01-03,2017,Milwaukee,Indiana,7.5
3962,2018-01-05,2017,Milwaukee,Toronto,pk
3963,2018-01-10,2017,Milwaukee,Orlando,10.5
3964,2018-01-12,2017,Milwaukee,GoldenState,-4.5
3965,2018-01-17,2017,Milwaukee,Miami,4.5
3966,2018-01-22,2017,Milwaukee,Phoenix,5.5
3967,2018-01-26,2017,Milwaukee,Brooklyn,6
3968,2018-01-29,2017,Milwaukee,Philadelphia,6
3969,2018-02-02,2017,Milwaukee,NewYork,4.5
3970,2018-02-13,2017,Milwaukee,Atlanta,7
3971,2018-02-15,2017,Milwaukee,Denver,2
3972,2018-02-25,2017,Milwaukee,NewOrleans,4.5
3973,2018-02-27,2017,Milwaukee,Washington,3
3974,2018-03-02,2017,Milwaukee,Indiana,3.5
3975,2018-03-04,2017,Milwaukee,Philadelphia,-1.5
3976,2018-03-07,2017,Milwaukee,Houston,-5.5
3977,2018-03-09,2017,Milwaukee,NewYork,9.5
3978,2018-03-17,2017,Milwaukee,Atlanta,10.5
